reviewText,AspectTerm,Sentiment
"A good entry level graphics card. It has been playing every game i throw at it. The graphics are on par with xbox 360 and ps3. If you want to be blown away from graphics, save your money and get a higher end graphics card. Example: gtx 770 or 780.  Ive had this card for a month and havent had any issues",xbox,neutral
"I did not have great expectations for this product , but when it arrived , I was surprised to see how small the gumballs were , that when chewed became pretty small in the mouth .",food general,negative
"attractive and small footprint for 4 hdds, but fan cannot be turned off, and drives keep spinning unless computer itself sleeps. but works just fine; as if you had 4 external drives connected at once.",external drives,neutral
"Looking for a balanced , smooth , nicely flavored ginger tea ?",food general,negative
Room had a very musty smell and was damp .,rooms comfort,negative
But the package and presentation is low budget .,shipment quality,negative
This is really one of the best Hilton Hotels we have ever stayed at .,hotel general,positive
My dog loves these .,food general,positive
Unfortunately I did not realize that the product was artifically sweetened .,food style_options,neutral
"I use it for all kinds of bread like things on my low carb diet . breadsticks are delicious , the pizza crust is awesome . my only gripe with this is that its TWICE the price on Amazon .",amazon prices,negative
"As long as your understand how to lock the legs, its fine.  I packed it all around my cruise ship and on shore, worked fine for me.  My canon rebel was almost too heavy but it worked out.",canon,neutral
The rooms are well appointed .,rooms general,positive
"About 10 minutes walk from the busy streets of Causeway Bay , but 30 seconds from the MTR station and trams which are cheap and reliable ( buy an Octupus card at the airport !  )  . Tremendous , mainly unrestricted views over Hong Kong , harbour and Kowloon from the rooftop pool .",location general,negative
Nice and modern decoration in heat of Paris .,hotel design_features,positive
This stuff tastes pretty bad .,food quality,negative
The Good:+It's sharp looking+ It powers all the fans I've plugged into it (3 currently)The Bad:- The display (RPMs) only works for one of the fans connected.  I've verified that all three have 3-wire connections.,connections,neutral
"If you ' re adding a dash of milk into your black tea , this won ' t do .",food quality,negative
