reviewText,Sentiment
This works perfectly for what I needed it for...it fits adaptors well and the circular shape is definitely welcomed verses just a strip.  This also has a long cord which is incredibly helpful!  Definitely a good buy!,positive
"Used it in team gathering/meeting areas to allow multiple users quick, table-top access to power. The round format is nice for a centralized location.",positive
"The current protection is good, the design is clever, and it feels much sturdier than my cheap-o power strips. But why does it cost $40??",positive
it is small enough to sit om my desk and large enough to hold all of my chargers  it eliminated the cord clutter on the desk and the colour code is fantastic and it is approved by ul and csa expensive but well worth it will recommed to my friends,positive
"With a new HP touchscreen computer, I also needed a minimal footprint surge protector - this really answered my need on a modestly sized desk top.  Thank you Kensington.",positive
"We recently placed this SmartSockets power strip under our conference room table.  It looks good and has plenty of room for some of those larger adapters.  We don't use or need the color coding, but it does add to the visual appeal of the unit in a professional setting.",positive
"The circular design saves desk space and the extra long cord is helpful in setting up in an office cubicle. There is central power button that turns off all the items plugged into the colorful base. The colors are not the same, so different appliances can be assigned a different color. Useful if you have to unplug on device to use in another room or location.",positive
I love this because of the sixteen foot cord.  So versatile in where you can use it.  Highly recommend to anyone!,positive
"This works well on a conference table, like for class sessions with multiple laptops. Will hold 6 of the larger powersupply type plugs if needed. These come in handy. Functional as well as attractive with the different colors. The color scheme allows instant identification of cables with stickers that come with it.",positive
"I bought this for use on my desktop. The shape makes it very convenient for use with power cords and the odd shaped transformer packs for cell phones, hard drives etc. The power switch on top is convenient if you want to shut it off to avoid wasting energy on the plugged in items when not in use. Nice long power cord, heavy base keeps it from moving around to much. Highly recommended.",positive
"I was skeptical about using the Palm, but once I started it quickly became indispensible.  I have eight large rolodex files on it plus tons of memos and 'to do' items.  The 2mbyte of memory is still handling it with no  problem.  .........GIVE IT FIVE STARS!",positive
"I can't believe this can still be reviewed.  I don't have much to say, but I have a few old contacts still on my ten year old Palm that I still havent transferred over.  I know.  The point is that my Palm sits in my drawer and always powers on perfectly.  I don't think I have even charged it in a few years.  This thing is amazing in its longevity.",positive
I have found a few places that will do memory upgrades for all the Palm's. 8M seems to be the max.,positive
"I was forced to buy the aluminum case for my P-V because the power would consistently come on while it was in my pocket.If you intend to carry this around as a pocket device, you'll be stuck with investing in a case...  beware.",positive
"Although the Palm V is more appealing than the III it's essentially the same technology. I've had one wear out and die, another just fail and &quot;reboot&quot; itself alot, another fail from getting a little wet. I  love these things but for me the extra $150 for the V translates into $175  per year vs $100 per year, assuming it lasts two years.",positive
"I love my Palm V!  I won it over the internet and now I don't leave home without it!  Very simple to use and EXTREMELY useful.  I store telephone numbers, my date book, grocery lists, myriads of other lists for work and home, and just yesterday I downloaded a trial copy of SplashPhoto that lets me show a slide show of family pictures on my Palm V.  A GREAT electronic toy!!!",positive
Great and slightly more sturdy version of the popular Palm. I like the metal casing. I hate the fact that when you put the unit in your shirt pocked it is very easy to create pressure on the buttons and pretty soon the device is scrolling and clicking away.,positive
perfect,positive
"I love these inserts.  I used to print on cardstock and cut out my own labels.  My lines never turned out straight and I always ended up with inserts that were too large or too small.  With these, I end up with a great looking label label that fits perfectly",positive
"In the product description, it might have been helpful to mention that the software isn't available for Mac....I'm going to attempt to figure out another way to get it done using these, but not sure if I'll be able to...",negative
"I needed to read the description better. However I feel I need to say that this paper is pretty much like a thicker printer paper, not really cardboard or glossy. And the printing comes out rather flat. of course I have used Memorex before, but have always used glossy before, so they make great products, but this one is pretty much of no use to me. But it's mainly my fault for not reading more carefully.",neutral
Fast delivery and great product,positive
Product does exactly what I need and the price works very well for me! Will keep on buying these for as long as I need to...,positive
ummm the paper is slightly thicker than regular paper. it never jammed my printer. it has perforated lines for folding but it didnt work out like that for my printer. maybe i aint doing something right but to gets the job done so whatever,positive
I'm slowly getting my program cd's into jewel cases and needed a way to label them.  I'm going far too slowly to try doing the labels on a computer and am hand-lettering them.  They fit well and do what I need to do.,positive
"These days, people seem to have forgotten what jewel cases are, but these inserts are a definite step up from the scissors and printer paper method. They don't look especially good or fit better than adequately, but they are better than....see above.",neutral
These labels are perfect for what they are supposed to do and are pre fit exactly to the space provided and are exactly what I was shopping for.,positive
I have tried an awful lot of CD inserts and these are by far the most cost effective and functional.  I just love them.,positive
"The template prints a little off and these are pretty much just pieces of cardstock paper, but for a cheap insert these are good. They tear off of the sheet easily and fit perfectly in jewel cases.",positive
"These are fine.  They are not glossy, but they are measured right and very good for home made covers of DVDs and CD's,  There were some whiny reviews, but remember they are not pro photo paper.  They work just fine though and look good.",positive
i will definitely be back to get more of these i like these because they are easy to work with.,positive
I have a recording studio so I make a lot of CD's. Most of my artists gives me the information they want on the CD & Jewel Case Insert & I do the rest. I hope Memorex never stops making these inserts & Amazon never stop carrying them. I go through several thousand a year.,positive
Purchased as a gift for daughter. She was very satisfied with quality and the colors to help her arrange her music by catagory.Good price and Great Seller...prompt ship.,positive
"Very easy to use and they fit very well. Good, cheap labels that work very well with my printer. Thanks!",positive
"The title of my review says it all. I am running a very old Jewel Case designsoftware program. Nevertheless, this product works perfectly and producesvery professional looking results.",positive
These labels are great for CD's and DVD's. The labels have perforations in the paper to give excellent neatness that gives your projects a professional look. Great for thin and thick media holders.,positive
These worked very well first time and every time so far on my printer. I'd been printing my inserts on 25-pound paper before so these are a vast improvement; the perforations make it easy to separate the parts.,positive
"I love the grade of the paper and ease of perforated edges makes it easy to insert and look ""pro""... you can find the templates online at the memorex referred website..I only wish they had a more professional grade Photo Paper, it would definitely be worth whatever extra cost.... even a 10 pack of paper! possibly a better ""economy"" template as well, so I don't waste so much of the 8 X10",positive
Software that you download is a little tricky but once you get used to it it works as it says.  Paper isn't the heaviest of card stock but that's ok.  Serves its purpose.  I would buy again.,positive
"I'm moderately comfortable with my PC's innards, but I'm no hardware guru. Therefore, I was extremely pleased when this card installed with the ease the documentation (and other Amazon reviewers) promised. The low price was icing on the cake.",positive
"Can't be any finer with how compatible it is, and how bullet proof they made these.  I'm glad that these were available still, they are prefect for 100Mbps network access.  I wish they would get into fiber at a systematic speed sheet.",positive
"Work well in Linux, 98, ME, NT and Win2K.  I use these cards and the Linksys PCI cards all over my network, both work great.",positive
"This NIC is very robust as it is easily installed in any Windows computer or even a Linux box.  Netgear's website is done very well, in which you can get tech support issues resolved quite easily.I never had to contact tech support due to any of their items that I have purchased.  Their web site support is superb.I highly recommend any of Netgear's products.",positive
This is a great hub. Work well. This is part of my first network that I installed myself. I used all Netgear compnents and I am pleased with the simplicity of the installation. Just plug and go. I do recommend the  Netgear FA310TX Nic's also.,positive
"I got this hub in the mail, plugged in the power, plugged it in to my DSL modem, plugged by PC and laptop into it, and everything just worked!  No configuration or anything (despite my DSL setup), basically no problems of any kind.  Can't beat that!",positive
"These days, there is almost never a reason to buy a hub...  For most applications, everyone should be buying a switch.I just bought for of these for our lab, because nothing beats a hub for allowing you to sniff network traffic when debugging network software.For someone wanting a REAL hub, the DS104 is a real hub!",positive
"My cable modem makes for great, fast internet access... for one computer. But what about downloading updates for my iBook without disconnecting my iMac? This hub has done that with ease. Easy to follow instructions had my home network up and running within ten minutes. Never a problem since.",positive
"For just a simple 10 Mbps hub, this is an excellent one for the price. It is compact and sturdy, especially with the metal casing. Link and status lights are handy along with the Normal/Uplink switch. No software installation needed - plug the power in and the CAT cables and you're all set!",positive
"A great hub that allows you to share an uplink onto another network with 3 computers or have a local network of 4 computers.  Either way, the hub has been very reliable and performance has been as promised.  Netgear is known for making quality Ethernet products and this is just another one of them.",positive
This sturdy case has outlasted many cameras and I find it adequate for carrying my camera around.,positive
"I bought this bag to use with my Olympus C-4000.  Based on what other reviewers wrote, I expected the bag the bag to be more compact than it is (I could fit two of my cameras in there).  Construction and compartments are excellent, and it's a great bag if you have a few accessories to carry.",positive
"ANd its rain resistant (got stuck in the rain at practice a few times), padded for drop protection and fits a boatload of stuff.  Got my gamboy on one side and my digicam on the other.  AA Batteries in the secret compartment, and money and stuff on the outside.",positive
"I own the Kodak DC3400 digital camera, and can't say enough about this case.  It has room for my battery charger, extra set of batteries, all PC cables, Kodak's software CD, and the manual that came with my camera.If your digital camera is similar in size to Kodak's DC3400, get this bag.  It's simply the best balance, between compact size - and having enough room for all your accessories.",positive
I ordered two and they came in the standard distribution box that stood up to thefreight carrier.Inside the carton was the two seperate retail sales boxes in premium shape.Units worked right out of the box once batteries were connected.Powerchute CD was original older version and the web had the updated 3.0 (2012).Stable angled plug with a very sturdy cord.,positive
"Had mine since December 1999 but noticed that the battery failed after about 3 years, like the other poster wrote, APC didn't list a replacement at first but now they do and I finally got around to replacing it.  Battery type is RBC2 for those wondering.Solid unit, having a telephone line/out and USB controller is a plus.",positive
"I have owned other sound blaster sound cards. I have found Creative Labs to be the best in the sound card industry. This sound card is to replace and older model.So for, the Sound blaster card is functioning well. I always consider Creative Labs sound cards for all of my sound needs.",positive
"I installed per instructions, beign always grounded with a wrist strap wired to live ground circuit.  When I turned on the computer it went crazy and burned out the motherboard.  Took it to local tech who said newly installed board was bad and caused the motherboard to short out.  Ruined computer!!!",negative
"i was actually pretty excited to get these, but when it arrived, it was defective. the monoculars didn't align, causing me to see double and 2 picture, not as one. also, there seemed to be a scratch of some sort on the right monocular. i tried to clean or blow it out to see if it was just an eye lash, but it never went away. i sent them back for a return.",negative
"This is a good binoculars. It is clear and light. Buy it only if you really need 16x magnification. At times, you will wish you didn't have so much of magnification. My next binoculars will be one with zoom !The carrying case is cheap-looking (so is the neck strap).",positive
"Bought this in 2004 and it going great. 16x50 is on the higher end and I would recommend a smaller one because slight shake in the hand makes the objet move a lot, otherwise eit is good.",positive
Binoculars are very powerful...the focus is simple and accurate.  Very pleased with the binocs and the price was terrific.,positive
"got these so I could use them for hunting and other spotting, little bulky, but good distance.  Comes with everything you need.",positive
"good product for the price i buyed for a gift , the owner says to love it.",positive
I purchased this binocs for a tiger safari in India and am amazed by the quality of this product. Certainly recommended and a great value for price. AAAAAAA plus quality.,positive
THE MODEM INSTALLED AND WAS CONFIGURED IN ABOUT 3 MINUTES FROM START TO FINISH. TIGER.DIRECT IS A GOOD SUPPLIER.,positive
The best Modem I've seen so far. Way better the USRobotics/3Com Modems. I have two and they work very nicely. It's the next modem I'de buy if I needed another one.,positive
"for the price this is really cool,  you will need to buy extra memory, but it works with free mp3 players to load. the headphones are ear type so get a real pair, otherwise this worked great",positive
"put all those stupid, fluffy descriptions aside because only 2 words are needed to describe these speakers - THEY ROCK!  Never thought I would pay so little for so much!",positive
"These are not big speakers, but they have big sound.  If you decide to get a pair, you have to listen to the song, &quot;I love big speakers&quot;.  This has some good bass, that will show you what the speakers can do.  AWESOME speakers.",positive
Nice headphones. No noise escapes the headphones to disturb others.  Got them for my daughter's keyboard.  She says the only negative is that they don't have much range of volume but still great for when you want to play  when others are trying to sleep or whatever.,positive
They are not exactly noise cancelling as I read in some of the reviews. You can hear the tv a little and the person watching the tv can hear a little bit of the music if it's loud. It does allow for the one practicing to hear their music well. For the price I'd say it's worth it if your child is always practicing the same time you need it to be quiet or the tv is on.,positive
"This headset is inexpensive, so don't expect a product you will have for years to come.  However it has good sound and the ear foam is denser than most low end product which makes it comfortable.",positive
"I purchased these headphones to go w/my electric piano and I am delighted w/them and so is my family!  Now I can practice as often as I want and not bother anyone,  Great sound and light on the head so no headaches and great price, very affordable!",positive
I  chose this item to go with my synthesizer.  It fits perfect and I can hear very clearly.  It appears to provide a surround sound.,positive
Got this for our student to practice whiteout any hassles.Decent material at the right price and it works!  Thank you Yamaha and Amazon!( but I'm still unhappy about needing to buy a power cord).,neutral
"Terrific for making adjustment in each individual EQ for vocals and instruments.  Can help each voice, and instrument, sound better.  Plus it gives the vocals a better monitor mix.",positive
"These inexpensive earphones provide adequate rendering of sound from TV, movies, etc.  However, in terms of comfort, they leave much to be desired.  The flat, hard plastic speaker enclosure is only covered by a thin, somewhat scratchy &#34;cloth&#34; material.  It provides inadequate cushioning of one's ears from the hard plastic of the speaker enclosures.  A cotton, or even a foam covering would be an improvement.",negative
"Well built good sound worth the price, can be used for short and long range applications, multiple plugs makes it versatile.",positive
These are light and inexpensive. Needed ones with this type of plug. Use it with a portable keyboard. Has a nice long cord. Didn't need a fancy stereo headset. The sound is good and they clamp well over my ears. Most of the fancier headphones start to fall off my ears even when tightening the head band to the max. Like the feather weight.,positive
"I bought two of these for my kids and they are awful. The picture quality is so low that only about 10% of the photos are worth keeping. And being for my young children, my standards are very low. I bought them almost as a toy, and STILL I'm severely disappointed. DO NOT BUY.",negative
"This speakers are great sounding little things for the computer.  If you are looking for a set of speakers with a subwoofer this is definately not a bad place to start.  I have two sets of them and have had no problems with them, and yes... They are loud.",positive
I got this from a yard sale. The cords are unwieldy. The bass is too strong and is not adjustable. Stay away from systems that do not have adjustable subwoofers.,negative
"This lightweight headset does the job, and the price is right. It's held up well for 4 months of daily use. The fact that it lightly hangs on the ear rather than fitting snugly took a couple days to get used to, but it's nice that it is so light.",positive
The mike wand is only 4 1/2 inches long.  Since I have 7 inches between my ear and mouth the mike did not get close enough and my voice was too low.  It was otherwise comfortable and I imagine it would be fine for a person  with a smaller face.,negative
I modded this to attach to my AD700X's. Perfect gaming headset now. I hear and speak with clarity now. Antlion ModMic broke and didn't feel like spending $50 plus on the 4.0. Bought the mic and  some mounting tape! Would recommend over and over!!!!,positive
"I bought this mic to put it on my Audio-Technica headphone AD700s, I knew cutting the plastic headband off if the microphone was garbage I'd just have to eat the cost. Luckily as others have suggested on forums and even in reviews here the mic works great, had to use some industrial strength sticky tape to keep them on the metal of my headphones, but for the price this microphone is unbeatable in sound quality.",positive
"This mic is very popular around gamers, espicially if you want to FraGTaLiTy's mic mod. This mic used to cost around $5 dollars. It's a great mic, but why is there a need to increase the price ten fold? I would just go with a Zalman Clip-On. If you have $50 to spend on a mic after $100+ on a headset and $130 on a mixamp go right ahead, but that is something that I will not be doing.",neutral
I've been using this mic for a couple of years now with a nice pair of headphones. Velcroed them on and they're good to go!,positive
I got these because of the price and they not to bad a headset. They are very light and stay in place on your head. The mouth mic foam come off very easy but they work like they should.,neutral
"I like this headset. I have four of them. I find I use PTT most of the time, to avoid cut off first syllables, etc. When I absolutely have to be hands-free, though, the VOX will work, too. Decent, understandable audio, unlike some I've used",positive
"These work perfectly with my Motorola MR350 radios, also purchased fromAmazon. I got them (headsets) only as an after-thought. The sensitivity settings on theradios (for head-set-use) for VOR use are a little touchy. I prefer using thePTT button WITH headsets connected... No breathing or extraneous soundskicking in the transmitter. Still, a good headset.",positive
These work very well with my walkie talkies and give you some privacy when talking through the walkie talkies.  I highly recommend them.,positive
"Works well.Only issue I have is it appears to automatically activate VOX mode. And I'd rather use PTT.Other note might be that compared to the old spirit gt headset, it's not a comfortable. But it's good enough.",positive
Purchase for the Motorola MS350R 35-Mile Talkabout Waterproof 2-Way Radios. The VOX feature automatically sets up when this is plugged in.,positive
"This is very good headset, sound quality is good. The headband is adjustable and very confortable. I gave it 4 stars instead of 5 because it doesn't do VOX with my FR50s (because the FR50 doesn't have VOX capability). Price is reasonable too. What more can I say about a simple headset?",positive
"Plugged this into a Talkabout T6200 and it just transmitted.  Transmit button didn't work, VOX didn't work.  I have a pair of some older model, I should try the headset on those.Would give this 0 stars if I could.",negative
The item served its use; however not the quality I thought it was priced at.,negative
Good product at a good price.The earpiece has soft foam so that it does not hurt the ear after hours of use as one finds with an ear bud or the over the ear headset.Be careful to match the headset to the actual radio purshaced. This headset does not work with all radios.,positive
"This mic works well, but it's a bit awkward.  I got it because the webcam I was using didn't have a built-in microphone for my Yahoo Messenger and Skype live chats.  It was crisp and clear sounding, but I've since upgraded my webcam and no longer need it so much.",positive
"Good quality, good audio and made by Motorola. Was going for a ear cover design but this is way sleeker.",positive
"I bought these earbuds specifically for my helmet and ease of use.  As it turned out the reception for these at high speeds was unreadable and even worse when transmitting.  Not good if you are looking for a cheap solution to communicate between motorcycles.  The boom mic's sold by Motorola are perfect for this...static communications this set up is fine, hiking, skiing, something like that.  For the purpose that I purchased them for, awful...overall product though, good.",neutral
I found that the ear bud was very large for my ear and it kept falling out even though it was under my pull over hat.  It works fine and the push to talk button by the mic bud is a nice feature.,neutral
This is a nice addition to my walkie talkies. Make sure you have the right model Walkie Talkies for this Mic.,positive
"...There are quite afew out there that are more bulky looking. This particular one is more compact. Its features include: an earbud with a mic and PTT (push-to-talk). THe cord is a bit short; however, with my height (5,6), it stands to be just right. I was told that an extension can be pick up at a local Radio Shack.",positive
"This product does exactly what its supposed to do. I don't understand people who expected this product to support VOX. It does not say anything about VOX in product description. I personally don't like VOX, because I don't want my children to hear what I'm saying when I fall down while skiing :-).Anyway the product is OK. The only problem for me is a very short wire, that's why I gave it 4 stars.",positive
"Very dissatisfied with this, the earphone (earbud) is fine, but your voice is very muffled and garbled using the microphone. Even a females voice, usually more clear than a males voice, is very hard to understand using the microphone. I have also not been able to get the iVox feature to work with this either.",negative
Worked but not well made and I have stopped using them and bought a better quality earpiece they did however work,neutral
I purchased these to use with the Motorola TalkAbout and the cases while biking to work.  I sometimes rode a little faster than my biking partner and these helped us to stay in touch.  This was a good purchase.,positive
"I have only one complaint about this earbud/mic unit - the cord is too short. Otherwise, the sound quality is good and the built-in mic with PTT works fine. A 2.5mm extension cord from radio shack (meant for phone headsets, #43-2003) alleviates the cord problem, however. The earbud cushion is comfortable. To be discreet, this is an excellent accessory for your Motorola FRS radio.",positive
Works good but I'm worried for how long. The wire is thin and I'm always worried its going to break at the many connection points. Works with the Motorola two way radios.,neutral
"If the cord was 1 foot longer, 5 stars.  I don't get it.  Is someone saving 2 cents for every one of these?  Or..  make the earpiece cord shorter and the thicker part longer.  Would have been great if it came with a removable ear clip/wire but not really complaining about that.  Maybe a future feature.  Then again, if they can't make the cord 1 foot longer, I wouldn't expect any other luxuries.  Functionally seems fine.",positive
This push to talk ear bud worked great needed it for work and it never failed me. Would purchase again.,positive
We all use these with our Motorola radios while hunting.  The animals are not spooked due to the earpiece.  The earpiece fits comfortably in my ear without the foam.  Just press the button clipped to your collar and others can hear you even with a quiet whisper.,positive
"I haven't really tried this yet, it hangs in my wah and whacks me in the head while I'm driving....I have to rig up some cord restraints that will allow me to still use the thing....I think it will help me communicate when I get the instalation worked out",positive
"Bought it for skiing and although its convenient, its hard to understand people on it. I think itay just be the cold temperature but its been pretty awful about every time I've skied. I used it on a warm day to test it and it seemed fine though. Guess it just isn't great for what I had in mind . The cord is also very short.",neutral
"Motorola 53724 Remote Speaker Mic works well with my scanner, with the speaker mic my radio sounds loud and clear.",positive
"Used for a long road trip with 2 Cars. The Cord lenth isn't horrible, it was ok for my use but I agree... it could be longer. Overall for the 13 bucks I paid for a used one was worth it.",positive
We purchased two of these in hopes of keeping the radios from falling and breaking.  This would keep the radios in our guys pockets.  Worked great for two weeks then nothing.  For both of them.  They are heavy and seemed well made.  Bummer.,negative
It looked good in the box but after hooking it up to my 2-way radio i soon realized it's a joke. You can hear people through it but couldn't talk through it. I had to unplug the mic if I wanted to talk to anyone. 100% waste of $20. I would return it but my luck with getting my money back when I return something isn't good since I never do. Save your $20 and buy something else.,negative
"i was a bit concerned my older Motorola 2-way radio wouldn't work with this product so took a chance, but works flawlessly and have purchased a second one for skiing.",positive
It works very well with all the talkabout radios I have. Only drawback is the clip started to break after 10 days of daily use in the Florida parks. When the clip breaks it gets annoying having to carry it in your hand.,neutral
Purchased for the Motorola MS350R 35-Mile Talkabout Waterproof 2-Way Radios the mic comes in handy if you keep the radios on you hip.,positive
I bought this product for the handhelds I bought a couple of weeks prior. I used this for my job because I was not always in the cafe and if something was needed from the storerooms or there was a customer complaint/problem. They worked great and did as I expected to!,positive
I got these for my hunting radios they work great and make suiting up easy radio chest pocket mic on your lapel good to go.just one thing that little made in china badge on it errrrrrrrrrrrrrrrrrrrrrr,positive
"I am impressed with this speaker/mic. I'm a first responder so I was interested in getting something like what I have at work for my family radios. The mic is VERY sensitive, so have it about 6-12"" away from your mouth and talk normally... they will hear you fine.  The weight feels very substantial in your hand and feels almost as rugged as what I have at work. I can tell that this is a Motorola product.",positive
"I've been using for 2 weeks now for work communications, with only one problem. The coiled cord is so stiff it pull the mike off wherever I clip it. Either make cord 4-6 inches longer, or she more flexible cord.",positive
"Nice having a speaker mic. Setting the channel on the radio and putting it in the side pocket of the pack and only having the speaker mic on the shoulder strap. Too bad Motorola can not reduce its weight. When hiking, every ounce counts.",positive
I havent had a chance to use the casettes yet but since they are brand new in an unopened factory package I am sure they are just fine. Im just glad they got here quickly!!,positive
"What can I say about this product, fair price and gets job done.  Seems to outlast competition with repeated use.",positive
"Not sure if these tapes are knockoffs, but these tapes jam in our Sony BM-575 portable recorders.  They seem to work OK in our Lanier desk recorders.If we hold one of the the Sony cassettes next to a TDK cassette (which work fine in the BM-575) the tape in these Sony cassettes looks visibly taller.Unfortunately we are stuck with about 30 3-packs now.  I do not recommend this seller or these tapes.",negative
"My idiot producer lost my recorder, so did not get to use more than one of these.",positive
"I received these in perfect condition. They are used with a mini-cassette recorder. I have trouble with good sound from the cassette recorder, so I don't know if I have the correct type of cassettes or the recorder is of poor quality.",positive
"Someone borrowed my sony mini tape recorder to get some detailed infomation and asked if they could keep the tape. I assured them that was fine I would just buy some. Boy, was I surprised when I checked out all the local stores to find that all that was available was digital recorders. So I checked out Amazon and there they were...so thanks for the variey of products supplied by the sellers on Amazon.com!",positive
"The only reason I didn't give this 5 starts is because I'm having a problem finding a place to hang it.  NOT a product problem, it's an issue with me and my vehicle (I don't want to block vents by attaching this to the passenger area in front.  Also note mine came with a webbed, adjustable strap - not the string setup in the picture.",positive
"This bag seems durable, the elastic top keeps stuff from flying out, and the easy dump bottom makes dumping it in the dumpster easy.  What more do you want from a trash bag?",positive
"this is a small and cute bag, a book size.If you have a long drive trip, you may need a bigger one, except dump it often.if you have kids on the trip, you need a bigger one.",positive
Great solution for my car. It hasn't failed in any way. I've used it for over a year now and would certainly rather have it than not.,positive
"Neat little s/w radio. Made a great gift. Great price,fast delivery.",positive
"The best looking Radio in the world, you will love it no matter what. Handsome little machine.",positive
I've had my radio for about six months now and I could not be happier.  It pulls in stations from all over the globe 24 hours a day.  It is easy to use and extremely reliable.  I recently took it to Mexico with me so I could keep up on U.S. news and it provided me with several U.S. broadcasts.  I love this radio.,positive
This is a great radio. It arrived on time. It is everything it said it was and more. I would recommend this radio to everyone. This is my second Grundig and I enjoy them both.,positive
This is one of the best portable radios out there.It has great shortwave reception! The F.M. and A.M. both have great sensitivity and selectivity; the ability to pull in weak stations next to strong ones. The only reason I don't give this radio 5 stars is because of the telescoping antenna. I've been through 5 radios because the antenna becomes lose and breaks after a long period of use. Other than that this would be a perfect radio.,positive
"This is the best camera I have seen for the price. It has tons of features. I would highly recommend getting a Compact Flash Card Reader, so you don't drain your batteries on the camera xfering. Also the Kodak Batteries are the best I have ever used. I would recommended getting the 2 hour rapid charger kit, you will get another set of batteries and be able to charge one set and use another.",positive
works,positive
"'Snagless' ..I thought is was a flat wound cable or something, but it's just a regular cable and overpriced at that.",negative
"If you want solid, well constructed cable that you are never going to have to think about again then Belkin is for you.  I've never had one problem.",positive
"If you're not used to working with wires and lengths, I'd suggest measuring something and testing it out on your setup. Even at 3 feet it seemed shorter than I thought it would be. Luckily my computer sits right next to my router so I didn't have issues there. It was great to move away from my previous wireless connection to a wired connect. Also makes it easier to troubleshoot the network when it's acting buggy.",positive
I like belkin products and need a patch cable to run from my wireless modem to my laptop it fits just right and snaps in tight,positive
Perfect for small jobs where you don't need all that extra cable. I got two just because they were so cheap.,positive
"For the price, whats not to like? It works as well a more expensive ones and I haven't noticed any problems at all.",positive
I needed a cable shorter than 6 feet. The 1' cable I had was too short. The snagless feature is  really useful since I have a tangled nest of cables under the desk - disconnecting and re-connecting will not be a problem.,positive
"Good value for a LAN cable. Works as intended and the color is a breath of fresh air compared to the dull white or popping blue.Can't beat this deal. (if you can, be sure to let me know).",positive
Needed a short cord to reduce clutter between my router and a switch.  Wanted a reliable brand name (Belkin) cord with quality connectors.  This one looks well built. Only shortcoming is that it is cat 5e (350 speed) vs cat 6 (500 speed).  Didn't see a 3 foot one in Cat 6 but the price for the Cat 5e was very fair.,positive
This was bought after we bought 2 new laptops that needed wireless and my desktop isn't!  Just the right size for me to connect to the router!~,positive
"I know it's a silly thing to say about a cable, but I love the color of it! It's difficult to get to the release latch to unplug the cable when it's hooked into the back of a 360, but otherwise it's just what I was looking for. It works fine for System Link, as long as your monitors are close enough together. :)",positive
"it's a network cable, what can i say? it works lol. it would be nice if it had the little cover over the removal prong, but it's no big deal.",positive
"This product works as advertised, I use it to connect my Apple time capsule to a Nother component and it did just fine",positive
Initially I went to a chain box store and purchased a 3 foot CAT 5e. The price was $14.99.Then they pushed an extended warranty. Needless to say I returned it once this one arrived. Pay $1.66 or $14.99? That's a no brainer.,positive
"Now, I'll admit I didn't strip it down and count how many twists per foot, but this blue three foot belkin CAT-5 cable is just about all you can expect from a functional blue 3ft piece of CAT-5 with molded plugs. Yup, shore is!",neutral
"it is a cable. It was nicely made, worked/works just fine. it wa slong enough to get where I needed.",positive
"Good enough price, nice ends, good sheathing, not too stiff.",positive
"I have these connected to my server, computers, switch and NAS server.  Nice short cables so I don't have so much mess around.  Seem like high quality, and they work.  What more can you ask from a cable?",positive
"I find Belkin cables to be fine for their purpose.I'm not sure how you should rate the length of the cord, after all, you buy the length you need!The quality is fine and the price reasonable. (Wish I could say the same about their electronics though. - but that's a different set of reviews sometime.)",positive
"Should have copied my comments from the other CAT 5e cable I endorsed.High quality product, fair price and reliability are the reasons I chose this product.",positive
this cable was very well described came on time and I was very pleased with it would recommend it to anyone,neutral
"I use this to connect my cable box to my router so that I can have a stronger Wi-Fi connection in my room and it still works great! Remember, though, that it is a 3-foot cable, and be sure to keep that in mind when ordering. 3 feet was JUST enough for me, so just be careful!",positive
"Good for short jobs, like connecting my nearby printer to my network switch, which is itself connected by a very long ethernet cable to the router down the hall in another room. Go go Belkin!",positive
"Bought to connect DVR to wall plug in, ordered with 100 Ethernet cable, so price was a factor.  Saved $$ buying it online versus the store where it was $14.00.",positive
"These short cables are perfect for use over the desk, without making a mess. I have a small switch where I connect two laptops and one Raspberry Pi, and long cables would make too much clutter. These cables work perfectly fine in my 100Mbit network, and should also work witn a Gigabit network (not tested). Overall I'm very happy with this purchase.",positive
"Great cable, Super cheap. I got it for less than $2 as an add on. Can't beat hardwiring game consoles.",positive
This item was well made as one would expect. Performed well. Used to connect ethernet switch box to computer modem. This in turn connected my computer and several online entertainment consoles. Did the job.,positive
I mostly use this in hotel rooms and it's been nice having the short cable. It's flexible and the ends make a nice connection. I think with normal use this cable will last me a long time.,positive
This is a great product for connecting a switch and a router or modem. The connectors are very high quality.,positive
Good qualtiy with well-designed connectors.  Extremely useful for short-disstance connections between router and other equipment.Purchased three cables.  Very satisfied!,positive
It's a 3 foot cat 5 cable that lets my router talk to my switch.  No complaints.  Well I have one.  It doesn't clean or cook dinner.,positive
"It is nice to have color coded cables in order to keep track of what goes where. I recently rewired my office and have now color-coded everything, and it is making things MUCH easier. It's nice to know the external network drive is purple, and the networked printer is yellow, etc...",positive
"Im very happy with these cables, I used them for connecting my home theatre to the net via a switch I installed in my entertainment center. The wires are made of high quality materials and seem to be working great so far.",positive
"Inexpensive, but seems to be of good quality. I was looking for a mix of different length cables, and these 3-footers fit the bill for some short patch cables into my ethernet switch, keeping all my devices happy! Good service from Amazon.",positive
This ethernet cable is the perfect length to connect my surround sound receiver to my home network. It works perfectly and is much less expensive than any offerings from local stores.,positive
Needed a short CAT5 cable to hook up a TV from a router and this fit the bill perfectly.  Cable is good quality and works perfectly fine.,positive
"very nice set of wires, i love my purchase. better then the ones you buy in 99c. stores. i bought 5 of them.",positive
"I really thought about buying a crimper, cable, and ends but after adding up the cost it was cheaper to just buy premade cables since I didn't need very many. This cable works fine for my needs.",positive
