reviewText,AspectTerm,Sentiment
"This is such a cool hotel , very noirish , rat pack , 50 ' s , space - age swingin ' batchelor pad kind of vibe , with funky and artsy overtones .",hotel general,positive
Very romantic if you ' re thinking of that kind of getaway with your loved one .  .  . great views of the city .,hotel general,positive
Very romantic if you ' re thinking of that kind of getaway with your loved one .  .  . great views of the city .,hotel general,positive
"I guess it ' s a little off the beaten path , but if you have a car you ' ll be all set .",location general,neutral
False Impressions,hotel general,negative
Bathroom is the size of 10yr .,rooms design_features,negative
Found a dead bug in the tub .,rooms cleanliness,negative
Great Customer Service at the Ramada,service general,positive
"However , they went above and beyond and gave us a special deal while spending forever on the phone with the internet company we had booked through .",service general,positive
They were great !,service general,positive
"Great location , friendly family - run hotel Nice family - run hotel in a great location - just a couple blocks from the Duomo , Galleria dell ' Accedemia , and close to many other sites ( although I do recommend taking a taxi from the train station if you have luggage - cost is only about 8 Euro from the train station to the hotel )  .",location general,positive
"Great location , friendly family - run hotel Nice family - run hotel in a great location - just a couple blocks from the Duomo , Galleria dell ' Accedemia , and close to many other sites ( although I do recommend taking a taxi from the train station if you have luggage - cost is only about 8 Euro from the train station to the hotel )  .",hotel general,positive
"Great location , friendly family - run hotel Nice family - run hotel in a great location - just a couple blocks from the Duomo , Galleria dell ' Accedemia , and close to many other sites ( although I do recommend taking a taxi from the train station if you have luggage - cost is only about 8 Euro from the train station to the hotel )  .",location general,positive
"Great location , friendly family - run hotel Nice family - run hotel in a great location - just a couple blocks from the Duomo , Galleria dell ' Accedemia , and close to many other sites ( although I do recommend taking a taxi from the train station if you have luggage - cost is only about 8 Euro from the train station to the hotel )  .",location general,positive
"The owners and staff are extremely accomodating , offering good advice to restaurants",location general,positive
"The owners and staff are extremely accomodating , offering good advice to restaurants",location general,positive
They take pride in making sure everyone enjoys their stay .,service general,positive
Loved the Hotel !,hotel general,positive
The hotel is magnificent and the staff provides excellent sevice .,hotel general,positive
The hotel is magnificent and the staff provides excellent sevice .,service general,positive
"The rooms are quaint , and the beds are very comfortable ( including egypitian cotton sheets that are very soft )  .",rooms general,positive
"The rooms are quaint , and the beds are very comfortable ( including egypitian cotton sheets that are very soft )  .",rooms comfort,positive
"The rooms are quaint , and the beds are very comfortable ( including egypitian cotton sheets that are very soft )  .",room_amenities quality,positive
They have a complimentary wine and cheese event during the late afternoon .,food_drinks prices,positive
They have a complimentary wine and cheese event during the late afternoon .,food_drinks prices,positive
I would definitely recommend this hotel to our friends !,hotel general,positive
"Superior Hotel Anyone visiting Paris should stay in this hotel , the location is perfect , the hotel is immaculate and charming and",location general,positive
"Superior Hotel Anyone visiting Paris should stay in this hotel , the location is perfect , the hotel is immaculate and charming and",hotel miscellaneous,positive
"Superior Hotel Anyone visiting Paris should stay in this hotel , the location is perfect , the hotel is immaculate and charming and",hotel quality,positive
"Superior Hotel Anyone visiting Paris should stay in this hotel , the location is perfect , the hotel is immaculate and charming and",hotel quality,positive
we cannot say enough about the service .,service general,positive
"Farooq and the entire staff were welcoming , helpful , and very generous .",service general,positive
"Farooq and the entire staff were welcoming , helpful , and very generous .",service general,positive
"Farooq and the entire staff were welcoming , helpful , and very generous .",service general,positive
"If you want an amazing Paris experience , stay here !",hotel general,positive
"If you want an amazing Paris experience , stay here !",hotel general,positive
>ok but smelly,hotel quality,negative
Room was large and comfortable but smelt A LOT of cigarettes .,rooms design_features,positive
Room was large and comfortable but smelt A LOT of cigarettes .,rooms comfort,positive
Room was large and comfortable but smelt A LOT of cigarettes .,rooms quality,negative
Breakfast wasn ' t inclued in the price but the bakery across the road sold some excellent food options ( opens at 7am )  .,food_drinks prices,negative
A Great Base of Operations for Uptown Manhattan,location general,positive
Our stay could not have been any better .,hotel general,positive
"Decent sized room for NYC , very quiet , great bed , helpful staff , excellent bars and restaurants , and the most efficient elevator system I have ever seen in a high rise hotel .",rooms design_features,positive
"Decent sized room for NYC , very quiet , great bed , helpful staff , excellent bars and restaurants , and the most efficient elevator system I have ever seen in a high rise hotel .",rooms comfort,positive
"Decent sized room for NYC , very quiet , great bed , helpful staff , excellent bars and restaurants , and the most efficient elevator system I have ever seen in a high rise hotel .",rooms quality,positive
"Decent sized room for NYC , very quiet , great bed , helpful staff , excellent bars and restaurants , and the most efficient elevator system I have ever seen in a high rise hotel .",service general,positive
"Decent sized room for NYC , very quiet , great bed , helpful staff , excellent bars and restaurants , and the most efficient elevator system I have ever seen in a high rise hotel .",food_drinks quality,positive
"Decent sized room for NYC , very quiet , great bed , helpful staff , excellent bars and restaurants , and the most efficient elevator system I have ever seen in a high rise hotel .",food_drinks quality,positive
"Decent sized room for NYC , very quiet , great bed , helpful staff , excellent bars and restaurants , and the most efficient elevator system I have ever seen in a high rise hotel .",facilities quality,positive
Location was the most critical thing to me in picking out an NYC hotel and this one would be hard to beat .,location general,positive
Excellent hotel,hotel general,positive
This is an excellent hotel - wonderful staff and service .,hotel general,positive
This is an excellent hotel - wonderful staff and service .,service general,positive
This is an excellent hotel - wonderful staff and service .,service general,positive
"The basic rooms are small , but adequate for a five - night stay that I had .",rooms design_features,negative
"The basic rooms are small , but adequate for a five - night stay that I had .",rooms design_features,positive
The bathrooms are well appointed with a large shower and separate bath .,rooms general,positive
The bathrooms are well appointed with a large shower and separate bath .,room_amenities design_features,positive
"Room service is quick and quite respectable , although the menu is a tad limited .",service general,positive
"Room service is quick and quite respectable , although the menu is a tad limited .",service general,positive
"Room service is quick and quite respectable , although the menu is a tad limited .",food_drinks style_options,negative
Overall a wonderful experience .,hotel general,positive
The location is perfect for the business man or the leisure traveler with walking distance to Union Square or a one block pickup on a historical trolley .,location general,positive
The location is perfect for the business man or the leisure traveler with walking distance to Union Square or a one block pickup on a historical trolley .,location general,positive
The location is perfect for the business man or the leisure traveler with walking distance to Union Square or a one block pickup on a historical trolley .,location general,positive
The staff will remember you and the rooms make you feel right at home .,service general,positive
You will return to this hotel .,hotel general,positive
"harming , romantic , quaint No complaints .",hotel general,positive
"harming , romantic , quaint No complaints .",hotel general,positive
"harming , romantic , quaint No complaints .",hotel general,positive
"Very , very pleasant accomodating staff .",service general,positive
"Very , very pleasant accomodating staff .",service general,positive
Room was lovely and quite large with a king bed and ultra comfortable mattress .,rooms general,positive
Room was lovely and quite large with a king bed and ultra comfortable mattress .,rooms design_features,positive
Room was lovely and quite large with a king bed and ultra comfortable mattress .,rooms design_features,positive
Room was lovely and quite large with a king bed and ultra comfortable mattress .,rooms comfort,positive
Great shower and vanity and loved the complimentary sodas in the fridge everyday .,rooms general,positive
Great shower and vanity and loved the complimentary sodas in the fridge everyday .,room_amenities general,positive
Great shower and vanity and loved the complimentary sodas in the fridge everyday .,room_amenities general,positive
Will stay there again on our next visit .  .  .  .  .,hotel general,positive
"Great Stay Booked a package through Trailfinders , great deal ( usually book everything myself )  .",hotel general,positive
"Great Stay Booked a package through Trailfinders , great deal ( usually book everything myself )  .",hotel prices,positive
"Wonderful service , couldn ' t fault anything .",service general,positive
"Wonderful service , couldn ' t fault anything .",service general,positive
Hotel location good near everything we wanted to see .,location general,positive
Hotel location good near everything we wanted to see .,location general,positive
Would stay again .,hotel general,positive
Great place to stay What a brilliant stay ! Excellent location within walking distance of many attractions .,hotel general,positive
Great place to stay What a brilliant stay ! Excellent location within walking distance of many attractions .,location general,positive
Great place to stay What a brilliant stay ! Excellent location within walking distance of many attractions .,location general,positive
Staff friendly and helpful - service excellent .,service general,positive
Staff friendly and helpful - service excellent .,service general,positive
Staff friendly and helpful - service excellent .,service general,positive
"Room was contemporary , clean and of a high standard .",rooms design_features,positive
"Room was contemporary , clean and of a high standard .",rooms cleanliness,positive
"Room was contemporary , clean and of a high standard .",rooms quality,positive
Food was good as was the ' famous ' Hilton breakfast .,food_drinks quality,positive
Would not hesitate to return here .,hotel general,positive
"Great Hotel Hotel was in excellent location , right around the corner from the Eiffel Tower , close to metros , restaurants , supermarket , shops .",hotel general,positive
"Great Hotel Hotel was in excellent location , right around the corner from the Eiffel Tower , close to metros , restaurants , supermarket , shops .",location general,positive
"Great Hotel Hotel was in excellent location , right around the corner from the Eiffel Tower , close to metros , restaurants , supermarket , shops .",location general,positive
"Great Hotel Hotel was in excellent location , right around the corner from the Eiffel Tower , close to metros , restaurants , supermarket , shops .",location general,positive
Room was very modern and clean .,rooms design_features,positive
Room was very modern and clean .,rooms cleanliness,positive
Breakfast was great .,food_drinks quality,positive
Staff were always very friendly and helpful .,service general,positive
Staff were always very friendly and helpful .,service general,positive
Would definitely recommend this hotel to anyone .,hotel general,positive
+ I recently stayed 3 nights in this hotel with my mother and have to say we couldn ' t have picked a better hotel .,hotel general,positive
I have stayed in many a four star hotel in Italy but none compare to this hotel .,hotel general,positive
The staff were fantastic always on hand to offer friendly advice from where to go on day trips to which Restaurant to eat in .,service general,positive
The staff were fantastic always on hand to offer friendly advice from where to go on day trips to which Restaurant to eat in .,service general,positive
We stayed in room 501 which had a fantastic view and a good size balcony .,rooms design_features,positive
We stayed in room 501 which had a fantastic view and a good size balcony .,rooms design_features,positive
I am planning to go back to Florence in September and would definately stay in the same hotel and with a bit of luck the same room .,hotel general,positive
"We stayed here for 3 nights in club and although the rooms are on the small side and showers lack any real power it was Jean and Joyce , the concierge , that made our stay here more than comfortable .",rooms design_features,negative
"We stayed here for 3 nights in club and although the rooms are on the small side and showers lack any real power it was Jean and Joyce , the concierge , that made our stay here more than comfortable .",service general,positive
"We stayed here for 3 nights in club and although the rooms are on the small side and showers lack any real power it was Jean and Joyce , the concierge , that made our stay here more than comfortable .",service general,positive
"They arranged everything from reservations in the best restaurant in the South West ( Binkley ' s ) to a hot air balloon ride over the desert , they just could not do enough !",service general,positive
"The Club lounge is exactly as a lounge should be , full of great food and masses of free drinks all through the day and more information about the area than you can shake a library at .",food_drinks quality,positive
"The Club lounge is exactly as a lounge should be , full of great food and masses of free drinks all through the day and more information about the area than you can shake a library at .",food_drinks prices,positive
"Would highly reccommend , but only in club .",hotel general,positive
The view is worth the money,hotel prices,positive
Our decision to upgrade to a room in the tower with a bay view was worth every penny !,rooms prices,positive
"And the room is extraordinary with fine linens , a fantastic bath ( separate marble shower and soaking tub )  , a great radio , and delivery of the San Francisco Chronicle and the New York Times in the morning !",rooms general,positive
"And the room is extraordinary with fine linens , a fantastic bath ( separate marble shower and soaking tub )  , a great radio , and delivery of the San Francisco Chronicle and the New York Times in the morning !",room_amenities general,positive
"And the room is extraordinary with fine linens , a fantastic bath ( separate marble shower and soaking tub )  , a great radio , and delivery of the San Francisco Chronicle and the New York Times in the morning !",rooms general,positive
We also enjoyed a nice dinner at Tonga .,food_drinks quality,positive
Highly recommended for a romantic splurge .,hotel general,positive
Enjoyable stay We have stayed at this hotel twice now .,hotel general,positive
We have really enjoyed our stay .,hotel general,positive
The beds are comfortable and we like the rooms .,rooms comfort,positive
The beds are comfortable and we like the rooms .,rooms general,positive
We really loved the wine tasting in the evening .,facilities general,positive
already planning a 2nd trip we stayed at the Royal for a week this March and could not have been more pleased with the service .,service general,positive
"The hotel is beautifully kept , staff excellent .",hotel design_features,positive
"The hotel is beautifully kept , staff excellent .",service general,positive
"We booked with hotwire and had standard rooms , no bugs (  !  )  , and we want to return in 2 years for our 30th .",rooms quality,positive
"The service in the Mai Tai bar could be slow , but we found the waiters to be more service minded than the waitresses , who thought they were too cute to move quick .",service general,neutral
"All in all , a great experience , 4 young adults , and 2 boomers .",hotel general,positive
We will definitely stay at the Benjamin again .,hotel general,positive
Great hotel .,hotel general,positive
"Nice decor , friendly staff , immaculately clean and a good location .",rooms design_features,positive
"Nice decor , friendly staff , immaculately clean and a good location .",service general,positive
"Nice decor , friendly staff , immaculately clean and a good location .",rooms design_features,positive
"Nice decor , friendly staff , immaculately clean and a good location .",location general,positive
"Our room was on the back of the hotel , so no view , but very very quiet .",rooms comfort,positive
Fantastic mojitos in the lounge bar !,food_drinks quality,positive
Excellent,hotel general,positive
This hotel lived up to our high expectations and more .,hotel general,positive
Check - in staff were friendly and helpful and presented us with a room upgrade and bottle of wine since it was our honeymoon .,service general,positive
Check - in staff were friendly and helpful and presented us with a room upgrade and bottle of wine since it was our honeymoon .,service general,positive
"The room itself was spacious and well designed with plasma TV , DVD player etc .",rooms design_features,positive
"The room itself was spacious and well designed with plasma TV , DVD player etc .",rooms design_features,positive
"The room itself was spacious and well designed with plasma TV , DVD player etc .",room_amenities general,positive
"The room itself was spacious and well designed with plasma TV , DVD player etc .",room_amenities general,positive
The buffet breakfast was exceptional - probably the best in any hotel I ' ve had around the world - and well worth getting included in your rate if possible .,food_drinks quality,positive
"The hotel location is good with some sights , shopping centres and a metro station nearby .",location general,positive
"The hotel location is good with some sights , shopping centres and a metro station nearby .",location general,positive
Very Convenient Comfortable Stay,hotel comfort,positive
Very Convenient Comfortable Stay,hotel comfort,positive
My husband and I have a very enjoyable stay .,hotel general,positive
Everyone was very friendly and courtious .,service general,positive
Everyone was very friendly and courtious .,service general,positive
The room was very comfortable and convient to all the popular places .,rooms comfort,positive
The room was very comfortable and convient to all the popular places .,location general,positive
Walking distance to Fleet Center was great .,location general,positive
"Great hotel , shame about the price increase !",hotel general,positive
"Great hotel , shame about the price increase !",hotel prices,negative
We enjoyed a fantastic Mother - Daughter trip to Paris in August and were very impressed by the quality / cost ratio of Regent ' s Garden Hotel .,hotel prices,positive
We enjoyed a fantastic Mother - Daughter trip to Paris in August and were very impressed by the quality / cost ratio of Regent ' s Garden Hotel .,hotel general,positive
We enjoyed a fantastic Mother - Daughter trip to Paris in August and were very impressed by the quality / cost ratio of Regent ' s Garden Hotel .,hotel general,positive
"We got a really nice , recently refurbished twin room for only 99 Euro ( booked direct on the hotels website )  . However , rather large negative :",rooms general,positive
"We got a really nice , recently refurbished twin room for only 99 Euro ( booked direct on the hotels website )  . However , rather large negative :",rooms design_features,positive
"A few weeks later , having been so impressed by the hotel that I was planning a second trip back there to stay with my husband , I was told by the hotel that it had just been upgraded from a 3 * to a 4 * hotel and that subsequently the price has increased from 99 Euros for a Classic room to 169 Euros !",hotel prices,negative
A huge increase which dramatically changes the ' value for money ' aspect of the hotel .,hotel prices,negative
"While I would agree that an increase was warranted based on the refurbishment , it does not warrant a 70 Euro increase and it ' s a real shame as it puts a nice little hotel in the unaffordable category for a lot of people who would previously have stayed here ( a comment I made to the hotel )  .",hotel prices,negative
"Beyond 5 stars I am 57 years old and have travelled extensively and stayed in many beautiful hotels , but the Drake Hotel now sits at the top of my list .",hotel general,positive
"From the moment I arrived until I left , my stay was beyond my wildest expectations - absolutely fabulous hotel , room was amazing and a staff that went above and beyond what one could imagine .",hotel general,positive
"From the moment I arrived until I left , my stay was beyond my wildest expectations - absolutely fabulous hotel , room was amazing and a staff that went above and beyond what one could imagine .",rooms general,positive
"From the moment I arrived until I left , my stay was beyond my wildest expectations - absolutely fabulous hotel , room was amazing and a staff that went above and beyond what one could imagine .",service general,positive
"Beautiful food , people , location , ambiance - please do yourself a favor and try this hotel - you will not be sorry .",location general,positive
"Beautiful food , people , location , ambiance - please do yourself a favor and try this hotel - you will not be sorry .",hotel general,positive
"Beautiful food , people , location , ambiance - please do yourself a favor and try this hotel - you will not be sorry .",hotel general,positive
"Good hotel , good location Stayed here for a few on nights on way to Sydney in November 04 .",hotel general,positive
"Good hotel , good location Stayed here for a few on nights on way to Sydney in November 04 .",location general,positive
"Like a lot of other reviewers , i thought the room was small but in a place like Hong Kong you shouldn ' t be spending too much time there .",rooms design_features,negative
Staff were friendly and helpful and some good info from the tourist desk .,service general,positive
Staff were friendly and helpful and some good info from the tourist desk .,service general,positive
Staff were friendly and helpful and some good info from the tourist desk .,service general,positive
"About 10 minutes walk from the busy streets of Causeway Bay , but 30 seconds from the MTR station and trams which are cheap and reliable ( buy an Octupus card at the airport !  )  . Tremendous , mainly unrestricted views over Hong Kong , harbour and Kowloon from the rooftop pool .",facilities design_features,positive
"About 10 minutes walk from the busy streets of Causeway Bay , but 30 seconds from the MTR station and trams which are cheap and reliable ( buy an Octupus card at the airport !  )  . Tremendous , mainly unrestricted views over Hong Kong , harbour and Kowloon from the rooftop pool .",location general,negative
"About 10 minutes walk from the busy streets of Causeway Bay , but 30 seconds from the MTR station and trams which are cheap and reliable ( buy an Octupus card at the airport !  )  . Tremendous , mainly unrestricted views over Hong Kong , harbour and Kowloon from the rooftop pool .",location general,positive
"Restaraunt a bit pricey , but reasonable value European / Asian buffet breakfast .",food_drinks prices,negative
"Restaraunt a bit pricey , but reasonable value European / Asian buffet breakfast .",food_drinks prices,positive
Great stay and very convienent,hotel general,positive
Great stay and very convienent,hotel general,positive
"We got this hotel at a last minute bargain , and I am glad we did .",hotel prices,positive
"The room , although small ( but not smaller than normal European hotel rooms )  , was very comfortable .",rooms design_features,negative
"The room , although small ( but not smaller than normal European hotel rooms )  , was very comfortable .",rooms comfort,positive
The king - size bed was fantastic and I always enjoy a place that gives you a robe with the towels .,rooms design_features,positive
"Very convienent , right next to Dam Square and walkable from the Train Station .",location general,positive
"Very convienent , right next to Dam Square and walkable from the Train Station .",location general,positive
"Very convienent , right next to Dam Square and walkable from the Train Station .",location general,positive
I would definitely stay here again .,hotel general,positive
Good location and nice hotel,location general,positive
Good location and nice hotel,hotel general,positive
The room is good and the club floor lounge is very nice .,rooms general,positive
The room is good and the club floor lounge is very nice .,facilities general,positive
Overall it would have been better if there is free internet access in the room as well .,facilities prices,positive
The hotel is within the expectation of the price we paid .,hotel prices,positive
This hotel was a gem !,hotel general,positive
"Let me start by saying that the couple that run the hotel are charming , helpful and welcoming .",service general,positive
"Let me start by saying that the couple that run the hotel are charming , helpful and welcoming .",service general,positive
"Let me start by saying that the couple that run the hotel are charming , helpful and welcoming .",service general,positive
The room was superb .,rooms general,positive
I will surely stay again .,hotel general,positive
"The food was horrible , deteriorating rooms with a lot of mosquitos and a few cockroachs , rout towels at bathroom .  .  .",food_drinks quality,negative
"The food was horrible , deteriorating rooms with a lot of mosquitos and a few cockroachs , rout towels at bathroom .  .  .",rooms quality,negative
"The food was horrible , deteriorating rooms with a lot of mosquitos and a few cockroachs , rout towels at bathroom .  .  .",rooms comfort,negative
it was a nightmare .,hotel general,negative
The Astor Crowne Plaza is a wonderful hotel We enjoyed our stay at the Astor Crowne Plaza .,hotel general,positive
The Astor Crowne Plaza is a wonderful hotel We enjoyed our stay at the Astor Crowne Plaza .,hotel general,positive
"It is located in the French Quarter , which is a great place to visit .",location general,positive
"The service was excellent especially , Susie who was very friendly and helpful during our stay .",service general,positive
"The service was excellent especially , Susie who was very friendly and helpful during our stay .",service general,positive
"The service was excellent especially , Susie who was very friendly and helpful during our stay .",service general,positive
I recommend this hotel to anyone who would like to experience a true New Orleans adventure .,hotel general,positive
"We are always surprised at how good the service is and how clean , stylish ,  chic the rooms are .",service general,positive
"We are always surprised at how good the service is and how clean , stylish ,  chic the rooms are .",rooms cleanliness,positive
"We are always surprised at how good the service is and how clean , stylish ,  chic the rooms are .",rooms design_features,positive
"We are always surprised at how good the service is and how clean , stylish ,  chic the rooms are .",rooms design_features,positive
"Granted , we are there on business , but it is a such a delight to find a great priced hotel with all the nice amenities and European service .",hotel prices,positive
"Granted , we are there on business , but it is a such a delight to find a great priced hotel with all the nice amenities and European service .",room_amenities general,positive
I would recommend it over most of the airport area hotels .,hotel general,positive
Not a typical W W is not as good as other W ' s in other cities .,hotel general,negative
"I have stayed at several and though the SF version is nice , I don ' t think it measures up to W standards .",hotel general,negative
"Pricey , so so location and SMALL rooms .",rooms prices,negative
"Pricey , so so location and SMALL rooms .",rooms design_features,negative
"A little dirty and compared to other W ' s , awkward .",hotel cleanliness,negative
"Our Favorite Small Hotel Clean , Comfortable , Caring , Generous .",hotel cleanliness,positive
"Our Favorite Small Hotel Clean , Comfortable , Caring , Generous .",hotel comfort,positive
"Our Favorite Small Hotel Clean , Comfortable , Caring , Generous .",hotel general,positive
"Our Favorite Small Hotel Clean , Comfortable , Caring , Generous .",hotel general,positive
We had a truly fine stay at the Fita Hotel .,hotel general,positive
de Rapper family really went well beyond the call of duty to help us have a great time .,service general,positive
"Little unusual extras , like free use of a computer , free local calls and beyond made us select this as a number one place to stay .",facilities prices,positive
"Little unusual extras , like free use of a computer , free local calls and beyond made us select this as a number one place to stay .",facilities prices,positive
"Little unusual extras , like free use of a computer , free local calls and beyond made us select this as a number one place to stay .",hotel general,positive
'Fantastic Hotel ' Just returned fro a 3 night stay at the H10 Montcada hotel Barcelona with 7 Friends .,hotel general,positive
"Fantastic hotel , staff very helpfull and polite rooms spotless and central location superb , within walking distance of all attractions just a short walk down to the marina , the tour bus stops just up the street ( 鈧 ? 20 / person all day unlimited travel )  .",hotel general,positive
"Fantastic hotel , staff very helpfull and polite rooms spotless and central location superb , within walking distance of all attractions just a short walk down to the marina , the tour bus stops just up the street ( 鈧 ? 20 / person all day unlimited travel )  .",service general,positive
"Fantastic hotel , staff very helpfull and polite rooms spotless and central location superb , within walking distance of all attractions just a short walk down to the marina , the tour bus stops just up the street ( 鈧 ? 20 / person all day unlimited travel )  .",service general,positive
"Fantastic hotel , staff very helpfull and polite rooms spotless and central location superb , within walking distance of all attractions just a short walk down to the marina , the tour bus stops just up the street ( 鈧 ? 20 / person all day unlimited travel )  .",rooms cleanliness,positive
"Fantastic hotel , staff very helpfull and polite rooms spotless and central location superb , within walking distance of all attractions just a short walk down to the marina , the tour bus stops just up the street ( 鈧 ? 20 / person all day unlimited travel )  .",location general,positive
"Fantastic hotel , staff very helpfull and polite rooms spotless and central location superb , within walking distance of all attractions just a short walk down to the marina , the tour bus stops just up the street ( 鈧 ? 20 / person all day unlimited travel )  .",location general,positive
"Fantastic hotel , staff very helpfull and polite rooms spotless and central location superb , within walking distance of all attractions just a short walk down to the marina , the tour bus stops just up the street ( 鈧 ? 20 / person all day unlimited travel )  .",location general,positive
Glass of carva on arrival and the breakfast was very good ( if a little expensive )  .,food_drinks quality,positive
Glass of carva on arrival and the breakfast was very good ( if a little expensive )  .,food_drinks prices,negative
Would certainly stay in this hotel again .,hotel general,positive
Good Hotel Must have stayed in a different hotel from the last review .,hotel general,positive
We were here as part of a Kuoni tour and we were delighted with this hotel .,hotel general,positive
Our room had recently been refurbished and was lovely with even a drinking water tap .,rooms general,positive
Our room had recently been refurbished and was lovely with even a drinking water tap .,rooms general,positive
Our room had recently been refurbished and was lovely with even a drinking water tap .,room_amenities general,positive
Very clean and comfortable and a good size,rooms cleanliness,positive
Very clean and comfortable and a good size,rooms comfort,positive
Very clean and comfortable and a good size,rooms design_features,positive
The garden was fantastic - really peaceful when you think you are in the middle of Beijing .,hotel general,positive
The garden was fantastic - really peaceful when you think you are in the middle of Beijing .,hotel comfort,positive
The breakfast was excellent with a bril choice of either western of chinese food,food_drinks quality,positive
The breakfast was excellent with a bril choice of either western of chinese food,food_drinks style_options,positive
Location .  .  .,location general,positive
And price !,hotel prices,positive
As good as ever .  . the best !,hotel general,positive
As good as ever .  . the best !,hotel general,positive
Interconnecting Garden Wing rooms were ideal for the family .,rooms miscellaneous,positive
"This remains the best Singapore city hotel in my view , since it has the most attentive staff and best quality food around .",hotel general,positive
"This remains the best Singapore city hotel in my view , since it has the most attentive staff and best quality food around .",service general,positive
"This remains the best Singapore city hotel in my view , since it has the most attentive staff and best quality food around .",food_drinks quality,positive
Another strong recommendation !,hotel general,positive
Amazing Park Plaza Wallstreet Berlin,hotel general,positive
"it is a lovely hotel , very well located , although not a lively neighbourhood the most important sites ( Alexanderplatz , Nikolai Viertel , Bradenburg Tor etc ) are within 15 - 20min walk and the metro station is 1min from the hotel entrance",hotel general,positive
"it is a lovely hotel , very well located , although not a lively neighbourhood the most important sites ( Alexanderplatz , Nikolai Viertel , Bradenburg Tor etc ) are within 15 - 20min walk and the metro station is 1min from the hotel entrance",location general,positive
"it is a lovely hotel , very well located , although not a lively neighbourhood the most important sites ( Alexanderplatz , Nikolai Viertel , Bradenburg Tor etc ) are within 15 - 20min walk and the metro station is 1min from the hotel entrance",location general,positive
"it is a lovely hotel , very well located , although not a lively neighbourhood the most important sites ( Alexanderplatz , Nikolai Viertel , Bradenburg Tor etc ) are within 15 - 20min walk and the metro station is 1min from the hotel entrance",location general,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",hotel general,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",hotel design_features,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",hotel design_features,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",service general,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",service general,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",rooms general,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",rooms design_features,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",rooms design_features,positive
",there is also a nightbus coming from Alexanderplatz . the hotel is amazing , an old impressive building totally modernised in the inside , the staff is very helpful and kind , and the rooms are simply wonderful , with the high ceiling , the nice decoration and the most unbelievably comfortable bed",rooms comfort,positive
i ever slept in in a hotel . well done park plaza,hotel general,positive
Great !,hotel general,positive
and I really think this resort is worth a recommandation .,hotel general,positive
"The whole resort is really beautiful , friendly people everywhere , big rooms who are well cleaned every day , nice food for everyone and a great ' holiday - spirit '  !",hotel general,positive
"The whole resort is really beautiful , friendly people everywhere , big rooms who are well cleaned every day , nice food for everyone and a great ' holiday - spirit '  !",service general,positive
"The whole resort is really beautiful , friendly people everywhere , big rooms who are well cleaned every day , nice food for everyone and a great ' holiday - spirit '  !",rooms design_features,positive
"The whole resort is really beautiful , friendly people everywhere , big rooms who are well cleaned every day , nice food for everyone and a great ' holiday - spirit '  !",rooms cleanliness,positive
"The whole resort is really beautiful , friendly people everywhere , big rooms who are well cleaned every day , nice food for everyone and a great ' holiday - spirit '  !",food_drinks quality,positive
You must try it !,hotel general,positive
Elegant serene,hotel general,positive
"I went back a second time this summer because I loved this small , chic and most restful of hotels .",hotel general,positive
Outside is a magnificent view of the river for which the hotel is named and parallel is a cobblestone street filled with a wide range of charming shops .,hotel design_features,positive
I am going back a third time this year because this hotel is so attractive .,hotel general,positive
Bad,hotel general,positive
"I stayed in this hotel in early March , although the location is excellent , we will not return to this hotel .",location general,positive
"I stayed in this hotel in early March , although the location is excellent , we will not return to this hotel .",hotel general,negative
We checked in at 2 : 30pm and the room was not ready .,service general,negative
The room is nice but it is dusty .,rooms general,positive
The room is nice but it is dusty .,rooms cleanliness,negative
"We had breakfast there in the morning , the food was cold and not replenished , very disappointing .",food_drinks quality,negative
"We had breakfast there in the morning , the food was cold and not replenished , very disappointing .",food_drinks quality,negative
