reviewText,Sentiment
"This is a nice cable.  It works well and was reasonably priced, until you add in the shipping.  Then it's just an overpriced cable.",neutral
When installing these mounts I broke one from I guess over tightening.  Very cheap plastic.  I would recommend you buy extra because you will probably break one or two yourself.  Recommend you only use for small speakers,neutral
"i'm using it because my computer is far from me, so its giving me a benefit. the only problem is, i thought because i had to plug a dc power adapter that i would be able to charge my phone even if the computer was off. thats not the case. the computer has to be on. the dc adapter is useless. you don't need the adapter in order for the hub to work..... go figure",neutral
"Nothing too fancy with this receiver, but it provides solid audio/video quality and has plenty of inputs for the average household.  If you're really into AV then you probably won't be satisfied with this level of product, but for those who just need a reliable home av receiver, it's a good buy.  The Airplay option to wireless play your iPod/iPhone music over the system is a really nice feature.",neutral
"One of these works flawless, the other causes static grain (or the ""snow effect"") during game-play, with frequent flickering. One's good, one's not.Moreover, I've used both cords to connect my laptop to TV. They both work well in this instance.",neutral
The ear pieces are very tight for me space wise.  My ears are not abnormal in size but I have to put them over my ears carefully so that they won't hurt after awhile having some portions pinched by the ear pieces.  They clamp pretty tight also.  All else are great.,neutral
It's easy to use but the &#34;help&#34; and &#34;manual&#34; are awful if you have an unusual problem.  The light isn't much of an asset for night shooting.  I bought it for a single project.  That project is over and the camera sits on my shelf in my office.  It's an &#34;okay&#34; bit of electronics - oh - get the HD model for clearer shots.,neutral
"Which just didn't seem good for the socket itself.  Used with a pair of Grado headphones, it got the job done.  But I eventually upgraded to Grados own 1/4 to 1/8 adapter and this has been MUCH betterCables to go was a good merchant at least.  Quick delivery",neutral
"Works ok except for the problem with the squelch that bleeds thru and is very annoying.  Seem to me they should have fixed that by now. I have been given instructions, off the internet, that would have me cut wires and re-solder some. I think that kind of repair should be done by the manufacturer either during manufacture or after for free.",neutral
"I expected instructions, a manual or SOMETHING to come with this product.  So far, it's worked OK since I installed it.",neutral
Es un tripode b&aacute;sico a un buen precio. No es una herramienta profesional. Es liviano y facil de cargar. Se desarma con facilidad. Se desajunsta muy facil.,neutral
"This is just a controller,and it works just fine. I would always want to by one from here because thats key.",neutral
"This unit will NOT connect to a Mac. Creative's support states that future support for the Mac is unlikely. Therefore if you are a Mac user looking for an alternative to the iPod, look elsewhere. A pity, because the Zen is such a nice unit...",neutral
"Pretty good normal head phone. It's not too great or bad just normal product.One positive comment on the product, it's for sure that quiet head phone.",neutral
"Pro: Easy to install with no bubbleCon: Unable to cover the whole screen, leaving rather large area unprotected.  Need 1mm more each side.  Not a good fit.",neutral
"This is a great laptop except for the fact that the screen absolutely sucks. The color appear weird, the screen responds slowly; not good for gaming, watching movies, or anything the involves the monitor for that matter. I ended up buying a samsung with similar specs and a very good screen. The speaker on the other hand are VERY good. The sound quality is by far the best I've ever hear on a laptop.",neutral
Good folio case but i don't recommend because he don't stay on any part because the leather is too soft. Other way is very nice and he fit perfect.,neutral
One seemingly nice feature is the built in DLNA media server -- but beware -- the firmware limit on number of media items is set to 8000 and is not apparently modifiable.The embedded Twonky server is configured (licensed?) by Linksys to support 8000 files then scanning stops.,neutral
"I purchased this to get pictures off of CF cards and into my laptop computer. The card reader is slow, but it transferred pictures without an issue. For under $5 it works OK.",neutral
"The hover bar does hold an iPad to the side of my Mac.  But in the image, the iPad appears to be placed RIGHT NEXT to the iMac display.  I'm unable to duplicate this, as the hover bar moves too much when I try and set it.  If I were to do this over again, I might look for a more stable solution.",neutral
"Screen protector is awful, too thick and you have to mash on it to get it to work. I popped the screen protector out and used a protector that seals to the screen. Rest of the case is great and I feel a lot more at ease now with my ipad mini cause I know it's safe from falls and drops now",neutral
"Mouse is more of an nostalgic piece.  It does function, but its cheaply made.  What do you get for the price paid, so can't complain.  I love the headlights and taillights.  Mine came corded.  Some stated that theirs were cordless.  I'm kinda glad mine isn't, because I'm sure it would go through batteries.",neutral
"I was looking for a right angle finder, and looking at it you would think it was a right angle finder, but it isn't.  It's also very long, which was surprising.  Since it wasn't what I was looking for I haven't used it.If you can get by with a straight through finder that's very long, then it looks like it would work pretty well.",neutral
Good for the price. Not the best sound.,neutral
"Once you get it to fit the player tightly enough to make the contacts,it works well.  getting it to fit took me a few tries..",neutral
"Me and my wife both had these on our iPhone 4s and loved it. Unfortunately this one does not provide near as much privacy as the old ones did. I am disappointed in this filter, all it seems to do it make the screen dimmer, but it is still easily read form the sides.",neutral
"Bought this with my new mac and never opened it, registered it or tried to use it. Hope it works if that time comes.",neutral
It's a tempermental bugger! Occationally turns itself off-So when you hit the camera on button-No signal sent! Hard to see small panel(especially during activities). Can never be sure that it turned on/off camera without looking at screen--Hitting red button often has to be done several times.,neutral
This is a must have if you own the MacBook Air and/or the Mac Mini. I have both. It lives up to expectations and it's fast can it is NOT the best option.Pro's: Mac compatible and Apple QualityCon's: Expensive and NO Blu-Ray drive (it's 2013),neutral
I didn't realize how short 3 feet was.. its really short.. they barely make it to the highest placed device in my entertainment system. I really think u should go with 6 feet.. but they are good cables..,neutral
"This camera is pretty ok. It takes terrible shots of my daughter because she it always moving. It smears with even the slightest movement. It is really only good for still photos and it is awesome at that, so keep that in mind. I bought it on a lightning deal so I don't feel screwed.",neutral
The sound quality these give out is distance and not all the music. You would need to plug in hafe way for the sound to be corrected.,neutral
Fit on my desk. It was not immediately clear how that would work - but after some pushing and pulling on things it became clear. I do like the build quality. I think for the price maybe they could have added something to help with the cabling on the headset as well.,neutral
"I bought this for my MBP with retina display (late 2013 version). It fits very well. I like its minimalist design. It's water resistant and has a little flap inside for extra protection. It's not ugly.However, if you're looking for something with a little padding, look elsewhere. This is not padded at all. The case is essentially the outer plasticy layer and an inner fleecy layer.",neutral
"I bought these speakers for size alone as my wife teaches and she has limited space on her AV cart.I received them promptly and they were shipped and packaged well.They do get an a+ for size....They offer sound equivalent to their price point.My only complaint is they are not loud enough. Even in a quiet classroom, the students in the back have trouble hearing them.I have since ordered a pair of Logitech X140's to replace them.",neutral
"Didn't come with wires, instructions, proper box nor did it barely fit in my computer.I haven't turned it on yet so not sure if it's alive.",neutral
"The N-150 can be good with a couple of tweaks. First, upgrade to Windows 7 Home Premium (Windows 7 Starter STINKS!!!!) Then, upgrade the memory to 2GB. And last, get Trend Micro Titanium Security for Netbooks (It will not take up much hard drive space, and runs quietly in the background). Also get rid of as much pre-installed crapware you can find. Do this, and you got a really fine Netbook.",neutral
"Nice product, but don't expect premium sound. My only real complaint about this headset is that when I'm stretching, doing Yoga, etc. and laying on my back, the headset falls off of my neck. It needs a little rubber clip to hold the two ends of the necklace together so when you are prone it doesn't fall off. Voice quality is good, not great.",neutral
"This works quite well, but the blue light is very light and at night you either have to unplug it, or live with a bright nightlight in the room in which you use it.",neutral
"Its maybe a couple bucks too expensive but it will work. Fits kinda loose but will provide some protection. I was under the impression that it would be a 2 piece protector with hard plastic bumpers on the corners and back but it isn't. All it is, is a piece of very soft, grippy rubber or silicone. My kid doesn't really like it but until I find something reasonably priced and durable it is gonna do.",neutral
"it doesn't fit on a mac very nicely...It's visible and looks kinda sloppy...I was expecting something more rubbery, but this was more plasticy",neutral
This is really just a sleeve for your iPod. It doesn't have much in the way of protection other than to keep it from being scratched. Which is fine if that is what you are looking for. Once you get it on don't expect to get it off. I had to cut mine off when I went to a case with more of a solid feel.,neutral
"The silicon case does fit the Flip HD Ultra, however, the area where the tripod would be attached is covered by silicon thus making it a requirement to remove the silicon case before using a tripod with the Ultra.",neutral
"Product worked well for a year then just completely quit, had to be replaced by an MP3 player.",neutral
"I'm quite unhappy that after paying near a hundred bucks for this unit that the screen has a banner add consuming almost half the screen!  $90 for this and they claim the ads help keep the price down.  Ha!  Greed is what it is.Over all the unit is nice, lots of aps/channels.  But come on?  An ad window on the desktop?  Booo.",neutral
"Well, mine failed after about 2 months, but getting a replacement under the warranty was simple enough. Just called the number on the website. I've had Kingstons before with no issues, so the replacement should do the trick.",neutral
"This works to connect my laptop with HDMI output to a VGA monitor. The picture quality isn't very good, as would be expected. It failed connecting a Netgear PushToTV to a VGA Monitor. I originally purchased it to connect the latter device to a projector, but that's a no-go. So, beware what you buy it for.",neutral
"The bottom of this case is very thin just in front of the recharge plug. I expect it to break soon. Otherwise, it works as stated.",neutral
"not bad, it nothing amazing about this set.  great to have around to work on your sealed tech gear, iPod/iPhone/iPad or Mac Mini.",neutral
"I'm a Sony fan, own 5 Sony Cameras or camcorders at present (1 for me, 1 for the wife, one Sony High-end Camcorder for the practice, one for the family, and one older Camera that the kids use now).  Bought this case for the w170 - fits, if a bit snug.  Only issue is that it has open sides at the top which allow weather in and that's not ok in a case for a $250 camera IMHO.",neutral
Bought this for my FAT ps3 and it did not work. Had to give it away to my brother who has the ps3 slim.,neutral
This card requires 2 PCI slots.  Make sure you have the room to install it in your machine before you buy.,neutral
"These headphones are great for my workouts, but inevitably after about 3 months I have to start fiddling with the connector in my MP3 player in order to get sound to come out. Usually after 6 months they are completely useless. I've probably gone through 3 pairs of these things now, but I think it's impossible to find sport headphones that actually last. Someone please correct me if I'm wrong.",neutral
"The battery works great. I understand it is Sony, but compare to its competitor brands such as Maxwell, it is overpriced.",neutral
"It is a little to slippery for my taste, but others who I shared it with think it is fine.  Just personal taste I guess.",neutral
"Seller offers this as a &#34;new&#34; and a &#34;refurbished&#34; item.  I purchased New, but received Refurbished.  Amazon offers a money back guarantee, but I'm going to keep it anyhow.  It doesn't make sense to pack up and return and order another one, just to save a dollar or two.  Still, I'm a little disappointed I didn't get what I ordered.Who refurbishes a mouse?",neutral
"This cover works extremely well to protect this device, but when the whole package is put together it is pretty heavy. I use it in my lap in a chair, so that keeps the weight from being too much of an issue. if you are going to be using this device on the run, I suggest finding a lighter weight way to protect the kindle.",neutral
Had it on the Xmas tree as it was hard to get to the plug. It stopped working with the remote. It is probably the battery but it was only hooked up a week- not good.,neutral
"A nice bag, but too big for small point&shoot and not quite enough for my latest mirror-less interchangeable lens camera.",neutral
If you are going sons you have to have a bridge. Plug your ethernet cable from your internet control box into your bridge and add sons components. The sons system is good but there interface with i tunes is cumbersome and not easily integrated. Maybe the next gen controller app that is just around the corner will help. Currently you have to import I tunes to Sonos and is not seamless.,neutral
This case works for the most part.  It fits the Samsung tablet but one of the USB ports is difficult to access when the cover is on.,neutral
Buttons are small and sound is not very loud.It's a good idea but we have not gotten muchvalue from this purchase.,neutral
"This is simply okay. It technically does charge my phone. It technically does what it says it does. Unfortunately, it does not charge quickly and the fold away prongs are annoying because they tend to fold away when I'm plugging this in.",neutral
"The quality isn't like from built-in CD player or mp3 player. It does the job, sometimes the station won't pick up because interfere with radio station, so you have to switch and match the channel. Its save me some money rather spend $300 to install mp3 player in the car. :D",neutral
"I purchased this hoping to use it on the inside of an aircraft canopy.  It doesn't stick very well on places where the glass is more than just slightly curved.  My camera fell off a few times before I gave up on it.  I have, however had nothing but success attaching it to the inside of car windows.",neutral
"Well, they are almost giving these away now, but hey they still do the job.",neutral
"For the price it is a good product. Does not have good finishes, but fits well. Unfortunately tabler supported to maintain is a bit flimsy, it can look but not touch because of the risk of falling.",neutral
I have 8 gb of AMD ram that is the same timing and voltage as these sticks. But when I put them in my system was getting alot of errors and blue screens. I don't know if the ram was faulty or it just didn't agree with the AMD ram. Either way it has to go back. It looks nice though.,neutral
"Try the Samsung DA-F60, it is smaller, has better sound, has better bass, has the same features, and it is cheaper.",neutral
"definitely can understand why people aren't pleased with it.It does seem like it makes the ambient sound more noisy in the left while working perfectly on the right.  As a standard pair of headphones (without the noise reduction switched on) the quality is fine.  Given the $18 price I paid for them, I'm not too angry or put out, but if I had paid full suggested retail, I'd have sent it back in a second.",neutral
Got it for my Nexus 10 and does not work at all.  It does work for my Galaxy SIII.  Too bad but not a total loss.,neutral
"This Apple Lightning USB Cable charges quickly but the price is really high because it's Apple. If it was a little cheaper, I would have rated it higher.",neutral
"AS expected, Cowboy Studio products is the line of things I want to use as I am confident that it works well.Havent used the umbrella yet as I have the white one to it, so i am sure it works well.",neutral
"Got these because I tend to listen to audiobooks, so I didn't mind the cheapness for this usage.  Problem?  I can't keep them in for too long because I've experienced discomfort.  You'll have to buy earbud foam covers because they didn't have any.  Other than that they have good sound.",neutral
"This remote was worth it when selling for $40. But now it is apparently a discontinued model that some merchants hope you will pay 3x for.Also, after initially liking it, we used it less and less because the interaction with TiVo was flaky at times.",neutral
But sometime it needs very long time to connect to the satellite. This make me looks stupid to stand outside my home.,neutral
"I've had this replacement battery for a couple of weeks now, fully discharged it more than once, and am getting about 1.5 hours of operating time.  Not great, but better than the ""dead"" battery I just replaced!  Now, let's see how long this one lasts (the 1st replacement I purchased lasted about 18 months).",neutral
Just what you'd expect for $3. This is a necessity so you don't scratch your screen. This is OK. Takes forever to get from China.,neutral
"This was a gift I gave over the Xmas holiday, so I don't really know how well it did, but I got no complaints.",neutral
"This is a great cheap 802.11n card, but it only works with the most recent drivers, which are NOT included on the CD or on Sabrent's website.For Windows users, this means that you MUST go to the website for Ralink (the manufacturer of the chipset) and download the drivers for the RT2860. Without those, the card will have very low signal strength, stop working after standby, etc...",neutral
Everything is good except for this one cable. This one cable is sending the signal but it just won't deliver the sound so I had to use another cable for this one cable not working. I wish the return window is wider range but too bad that I found out the problem after about a month.,neutral
"Pros:1) Great price2) Looks good3) The grey one is sexy4) Has essential pockets for sunglasses, pens, flash drives, books, charger, portable hard drive etc.Cons:1) No proper padding at all, the part against the back, neighter the straps.2) Inside is a light grey which can easily get dirty3) That innovative strap holder is a WARNING, it can bruise your hands badly",neutral
"Easy to pair, and produce decent sound.  Controls are easy to use.  They are fairly comfortable, but not so good when wearing glasses.",neutral
I haven't been able to connect to Wi-Fi yet. I'm not a tech geek but have never had trouble with any other Wi-Fi equipment.,neutral
"Worked great for me for many years. I really loved that this unit was waterproof. I only gave it 3 stars because the signal reception was VERY weak. It would go in and out under the slightest tree cover. I recently cracked the screen on this unit and upgraded to the new Etrex models, which are of course much better. Wasn't the GPS's fault, but rather mine as I put it in a checked bag at the airport.",neutral
We purchased a few of these and upon taking them out of the package we noticed that one was already broken. We have rigged it to make it work but it still is a pain as it occasionally falls apart and we have to put it back together - when this happens the alarm very audibly beeps. Kind of a pain but it gets the job done once rigged. Not sure I would buy again unless it was reinforced/redesigned.,neutral
"Many love their high-end Otterbox smart phone cases. Phones are basically wrapped in a capsule like case, total protection.Not this one. This is a better cut and fit silicone case (compared to those cheap ones), that is all. The screen part is not protected, what a let down.",neutral
"This was a very inexpensive mount, however it's not the best I have come across.  The TV basically sits on two turn screws.  I think there should be better support to hold the TV.",neutral
"Please be mindful that output is (only) 6 watt and the lowest frequency response is 80Hz. Compared to cheap & non-premium-brand 2.1 system s(with subwoofer), this product generates weak sound. I understand it is by design. I know I am giving up something for the ability to carry around the speakers. For this price, hmm, I'm not sure if I can really recommend.",neutral
No integration with Windows 7 without additional software = -1 starStupid track managemet = -1 star.Very complicated to use.,neutral
I bought two of these cables to work with my Galaxy S4 but the design of the cable end does not allow it to fully insert into the Galaxy S4 port.,neutral
"I don't know if I was using it correctly, i couldn't draw with it at all but it is sensitive, maybe with the right touch someone can master it",neutral
Maybe I did it wrong.  It's the first time I've ever used one of these so maybe I did it wrong but after wasting the first one I tried a second time and I destroyed the card trying to get the bubbles out.  It doesn't appear clear to me.  There seems to be a cloudy film on it but it does protect the screen and that's why I bought it.,neutral
"This thing is awkward. I thought I'd be able to grab it like a pitcher of water, but the shoes are pointed horizontally so you end up facing it sideways which makes your rig unbalanced on one side and just looks like a wacky cheap setup.  That said, it is super useful despite being ugly, and it is basically indestructible. I have a love/hate relationship with it.",neutral
this cable was very well described came on time and I was very pleased with it would recommend it to anyone,neutral
Why not go with refurbished if it's going to work? That was my take with this and it served my purpose in my small apartment.,neutral
I bought this so I can use headphones I already have to dj with.I was working great until one day I tried plugging in my headphones &it didn't fit... Idk what happened but it was disappointing.3 stars I wish it lasted longer. Will be buying a better quality adapter.,neutral
"These headphones are a good deal, but the sound quality sucks. I now useJBuds Hi-Fi Noise-Reducing Ear Buds (Black)which i only payed $10 for, and the sound quality is way better.",neutral
"....but falls short in my opinion unless you're an iPhone owner.  Although it certainly works fine with my iPod, power with regard to music probably does not constitute an emergency (in most circles).  I can certainly see the worth, however, in being stranded with a only a dead iPhone and this nifty little gadget to keep you company.  Definitely a useful thing to have, but limited in its functionality and usefulness unless, again, you're an iPhone owner.DYB",neutral
i think my fren like this item he has a band an he love music music is his thing right,neutral
Thsi works okay . . . but the build quality is poor. There is a paper label stuck to the bottom of it that has technical specs that looks like it will fall off in 2 weeks. The quality is poor for a product that is not the lowest priced out there. Expected much better.,neutral
I purchased this lens because I really wanted something for really low light shooting. Problem is that this lens is soft when used wide open which kinda defeats the purpose of having a f/1.4 lens. It might work for you but I will just stick to using my 24-70L.,neutral
"Not that easy to use as expected, I had to threw one away on my first attempt and the second attempt was not flawless either. It has a sticker that requires some effort to remove. I would buy it again though since once it is placed on the screen it looks absolutely clear.",neutral
IPS panel but didnot feel very different.  Nice thin bezel design.  One thing this monitor lack of is the sound pass through for HDMI.,neutral
"i had known about the stupid design of the different legnths of the cable/wire to each ear....one wire is 6 inches the other 14 inches,this flaws the overall comfort of the buds when u are moving or working out one earbud is constantly being tugged out your earthe sound reproduction is great...but whos idea was the cable,come on sennheiser wake up..silly silly design",neutral
"I purchased this item to connect my PC to HDTV. The cabes and connectors are very well made and gold plated. However, they do not fit the RCA connectors that a less expensive set of cables would have. Unless I physically alter the connectors on this cable to widen them they simply won't fit standard RCD jacks.",neutral
"Will not work with LINKSYS Wireless G Broadband Router Model# WRT54GLSo I picked up:TP-LINK TL-WR1043ND V2 Wireless N300 Gigabit Router, 300Mbps, USB port for Storage, 3 Detachable Antennas, Speed Boost up to 450Mbps, WPS ButtonWorks flawlessly when Comcast internet is not down... LOLRunning all Apple mobile devices as well as my late 2011 iMac and MacBook Pro.",neutral
"Things fit ok, however I am very disappointed at the cheap quality of the product. The zipper pull tabs come off easily and get lost.",neutral
"But I really only bought it for the sub, as I already have two near-field studio monitors.As a system, the output is pretty weak. As the other reviewer mentioned, there is a real lack of midrange. This is probably fine if all you listen to is hip-hop, but with any other style of music, it really suffers.Should also work fine for gamers, but it's not a surround system, so why bother?",neutral
Works okay as long as you get around the front of the camera and not to far away. A good buy for the money.,neutral
"3 stars because although it says it fits two drives, it would be near impossible for the cables to fit nicely right next to each other. That pain in the butt alone is why 3 stars vs 4 or 5. Otherwise its great.",neutral
I'm not a professional and I don't use the flash that often so this product wouldn't work for me.  I have tested it and it's alright though it's only designed to fit on their own product.,neutral
"Good write speeds, but not earth shattering. Unit gets hot while transferring large files. Overall, somewhat disappointed. Is actually quite large. Would not buy another",neutral
"The product is only a 750mAh. It was my mistake to assume that ""1500"" in the title, ""Sanyo NEW 1500 eneloop 4 Pack AAA Ni-MH Pre-Charged Rechargeable Batteries"" meant 1500mAh.Though eneloop batteries are pretty good in terms of long life, it cannot sustain the power when used inside devices like camera flash, shavers, etc. which draw a lot of power. You will end up charging your battery very often.",neutral
The wires worked as directed and there isn't much to say about them other than they worked as designed - they are okay.,neutral
"These headphones have pretty good detail, and good bass, but the trebles are extrememely hot and the mids are almost missing.  Even after letting them burn in for about 60 hours, the mids just were not there and the highs were still too hot.  If you like very deep and dry sound earphones, these are the ones for you.",neutral
"I like the Otterbox, but it is just to bulky and has a plasticky feel.  It offers good protection, but for waterproof-ness you need the Life Proof case",neutral
"quality of the microphone is 5 starsquality of the sound is 5 starsbut you cannot have it over your ears more than 5 minutes cause it's not comfortable. it is great for a short call with skype, but if you are going into a conference call, you will need to move it away from your ears after a while",neutral
"Ever since I plugged this in the first time to my Win 7 PC and it self-installed its drivers, my computer keeps emitting the USB connect (disconnect) sound randomly, several times a day.  Other than that annoyance, it does work. Also the USB sockets are pretty stiff to plug in and out like someone else mentioned.",neutral
They do the job.  I wouldn't use them for a fast SSD though.,neutral
"None of my devices (camera, headset, webcam) work on any of the ports.  How hard can it be to make this thing?Update March 2013: the nice people sent me another unit and it is better.  My Panasonic camera will connect thru the unit and so will a memory stick and my headset, but my Rocketfish webcam still won't.  Could that be a Rocketfish issue?  Can't beat the price, so give it a try.",neutral
The downside of proprietary connections is that we are forced to buy at ridiculous prices. $30? Who do they think they are? Apple?,neutral
Development is lacking some. Interface is not up to par with today's touchscreen standards. I had the intention of plugging my phone in and forgetting it. The interface requires multiple interactions with your phone. Each feature is done differently and cumbersome. Still love having Pandora in my truck though.,neutral
works gud i can only see so far.. guess its wat a few bucks will buy u anyway. i like it,neutral
"The bottom line is that it adds ports to an older television which was my ultimate goal. At this price it was well worth it. The only issue I have is that it does not automatically recognize which device is powered on. I have yet to have this device do this. If I turn on the cable box first thing in the morning when the last thing was the gaming console, I do have to change inputs manually.",neutral
"I think that this remote has the advantage of the menu button, but this is only to lock the cradle with the remote. The functios are teh same like another controls that cost 10 dollars. The unique difference is that has the apple design (a little more quiality of the remote)",neutral
"Memory was defective. The price was okay, but I was very disappointed that it had to be returned. I ended up purchasing something cheaper from Newegg.",neutral
"Does what it says, but what you should know is that most equipment is never fully powered down making this product hard to use.&#8203;",neutral
"Drive fits neatly, extra pouch for the cord is nice. It is a stiff enough to help protect the drive from light abuse or carrying in a carry-on or purse.",neutral
interesting but I think the space on the main tablet is perhaps just a bit smaller than idea.  It is well constructed but the useable area I do think compromises what you can draw and create.,neutral
Easy to hook up and use. The only thing is I tried everything to have the person I was speaking to hear my words clearly. They said it had hissing and distortion. I lowered it and never talked with the air condition or radio on. I worked on the volume in every way I can. But it never sounded clear to who I was speaking to. I ordered a different speakerphone so I will see how that works.,neutral
"Works fine, however the layout of the socket, switch, etc., did not match the cutout of my HP case.  I had to notch some sheet metal with tin snips.  That might be an HP thing.",neutral
"This is my 2nd cloth back drop. They work fine but since I am not able to leave it up, it sucks having to steam it everytime I use it. I fold it and hang it on a hanger but it doesn't matter. If you aren't able to leave it up 100% of the time, I would recommend looking at a vinyl instead.",neutral
"I purchased two of these at two different times.  It works and has a pretty good sound, it is just cannot get very loud (a lot of background noise will easily drown it our).  We have only use them on occasion, so they do not get used a lot (maybe once a month).  One of the ones we purchased died shortly after the warranty ran out.",neutral
"I had some old 1950's slides that had mold (?) spots. I read good reviews on this product and ordered it. I tested it first on some unimportant film and it worked fine. Unfortunately on one of my important slides it scratched it. I was also using the ""tiger cloth"" so not sure what could have scratched.  I still recommend it but be very careful and test first.",neutral
"I use this for one of my two monitors and it works good.  It was hard to install since the hand screws are small and don't have slots to use a screwdriver to tighten them.  Wished they had a larger hand screws on them, then this would be a great product. Other than that it works well.",neutral
"This unit was supposed to fix the problems I was having with a PS/2 only KVM switch.  It did not do so, as there's probably something wrong with the PS/2 mouse port.",neutral
Very weird feeling the first time i wore em. Slightly uncomfortable but it does keep out sound. Not for me.,neutral
This one is small.  But ventilation is poor for this and I end up buying an extra case fan for this.  Also the hard drive bay's screw position is a little funny.,neutral
"Looks good, and it works. But you still need a separate case or bag for the cable and other parts.",neutral
"Works just as well the OEM battery did, and looks like it as well. Although neither of the batteries last very long on a single charge.",neutral
Super build quality and great look but difficult to mod for practical use.  This will require some time to fit all hardware appropriately as well as a few tools and little muscle.  Be careful with the face though its super fragile.,neutral
Very hard to put on and get all the bubbles out.I finally had to take it off and throw it away.,neutral
"Good for the price, but not what I wanted.  I should have spent a bit more for a better product.",neutral
"It is much harder to use than a gps watch. I have to download course at home as it needs wifi. More complicated than I wanted. Cannot shut it off or data is lost. Couldn't get aerial views unless connected to wifi which seems pretty useless. Does give lots of info but if I had to do it again, I would have bought a watch.",neutral
"Works fine. The quality of the record is good, in particular clear. The coated of the wire is not good. I suppose that his util life isn't very long.",neutral
"Looks better than average, but it sounds average with battery on and unusable without batteries.  Noise canceling is acceptable, but these are only noise cancelling headphones I ever had so I can't compare with others.",neutral
"The camera keeps showing - please change battery pack after every 6-7 snaps. When you switch on and off it gets fine. Really annoying. Used the original NB-6L and the problem went away. Quite annoying. Though if you are fine doing the switch on-off, this does last forever.",neutral
But the lcd screen was to small.  I  kept this one for my wife and ordered one with a larger display screen.,neutral
"November 2012: Good product. Too bad that Sanyo stresses ""pre-charged"" because they only had about one-quarter charge when I received them. Didn't matter to me but somebody out there might care.April 2013: I purchased four more. Also came with only 1/4 charge. The blister pack claims that they will hold 75% of charge after three years. Something is not right. Perhaps they are counterfeit batteries?",neutral
"As others have indicated:- Plug layout only works well with standard plugs that aren't bricks/transformers; too compact for those.- USB output, even with one connected -- much less two -- seems a little low.",neutral
"Antenna does give better reception than the two rabbit ears digital antennas I tried but still must be turned a little this way and that to bring in the same persistently annoying channels we originally were having problems. Clearly an outside antenna is what is needed, but the Terk has made most of our viewing a little easier.",neutral
"This will come in handy if I lose my original cord or if a visiting family member forgets their cord, but it is bulkier than I thought it would be.",neutral
"Nice little hub. True USB 2.0 technology. Suggested improvements would include better apacing between sockets to accomodate larger USB plugs, indicator light to signify power availability to unit.",neutral
"The keys on the retina macbook pro are slightly shorter than the keys on the old macbook pro so there is a slight ridge around every key. I don't find the cover especially difficult to type on, but I haven't been doing a huge amount of typing yet. The color is beautiful and the keys don't leave residue on my screen.",neutral
"I bought and returned these for only one reason, they are not true over the ear headphones, but rather, a hybrid of over the ear with an &#34;In the ear&#34; ear bud.  I did not catch this detail in the product description, and I really don't like ear buds.  Other than that, they were everything other reviewers said they were; very light with great sound !If the ear bud feature doesn't bother you, then these would be great !",neutral
"this radios don't have the range with the small antenna that come with it, I will have to try difference ant with this radios",neutral
It is certainly worth every cent Price tan other brands. It is excellent for boats of all sizes and types,neutral
"to start it is not 3000 watt more like 1800. i can make it hit like my old 2000 watt xplore amp with a crossover, but by itself it pounds slightly better than my 1600 watt pyramid artic amp that i run on my pyramid 400+400 each 6x9's.i am thinking of running this 3000 to my 6x9's and getting another 1600 artic to pair up with my subs.",neutral
I bought two variations of this type of strap and ended up returning this one because it seemed like it would cut into my hand with prolonged holding.,neutral
"Does what it is supposed to do but the housing at the mini plug end is a little too big to fit through my iPhone's Otter box case, which means I have to take the iPhone out of the case in order to connect the iPhone to my stereo receiver.",neutral
"its ok, it wont hold all the accessories and the charger for my click, it does fit my click, but bought a replacement case that has handles and a bigger storage area",neutral
Radio has lots of nice features and generally works quite well. I live in a hilly area and reception is at times spotty. Also use at a local harbour and the reception is great. Location will dictate reception. Have been unable to get any SW reception. Nice size and great battery life.,neutral
"Bought this December 2011.  It gave more cordless time for the laptop.  The computer is messaging that the battery does not have much time left.  Definitely does not last as long as the original.  At $34 each, just buying the Dell original may be worth it.",neutral
These are not terrible speakers by any means. But they definitely aren't great speakers either. I know they are mostly meant for highs but i really feel i could have gotten more for my money. If you really want to crank up your systems i would not recommend these speakers.,neutral
Traffic features are allright... I don't think they will ever be able to &#34;perfect&#34; that.Be careful buying a refurbished model.  I wasn't able to update the maps and I had to explain that the original owner didn't' own it anymore and that I bought it off Amazon.  Mine was registered under someone else's name and it took a few minutes for the to register through the thick skull of the &#34;support&#34; person at TomTom.,neutral
"This works well for my home media center and when I want to use a separate keyboard for a laptop quickly, but it's still wireless and runs on batteries so it's not perfect, but probably about as close to it as they can get.  Could be a security risk if you're worried about people snooping on your key entries over the air.",neutral
"had 4 sets returned to get a set that wasnt DOA, it was never both sticks just one. hand tested i think not. other than that good memory if you get one that works.",neutral
"This speaker worked really well for about 1-2 months. After that it seems like every time it was used, the sound quality gradually got worse and worse. However, it did sound pretty good at first, and it's plenty loud. Good compact size, but somewhat cheaply made.",neutral
It changes the thickness of the tablet. I wish it were slimmer and less heavy.They could also incorporate some pockets for accessories.,neutral
"The case fits perfectly on the new iPad, everything is fine, the sleep/wake function works perfectly fine. It's just the viewing angle, it's too high. There is only ONE angle. You have to sit quite low if you wanna use it comfortably. I regret that I bought this item because the most important thing is if you can use your iPad comfortably for playing and typing, not only for viewing pictures.",neutral
